linear_a_signs	linear_a_ipa	matched_word	score	top3_matches	ipa_length
a-se-ka-n	asekan	ux(i)-	-17.7801	ux(i)- (-17.78); ti- (-18.16); si- (-18.16)	6
a-se-ka-na	asekana	ux(i)-	-20.6075	ux(i)- (-20.61); is- (-21.32); xi- (-21.38)	7
a-se-ka-na-s	asekanas	ux(i)-	-23.6084	ux(i)- (-23.61); is- (-24.47); iwe- (-24.61)	8
a-se-ka-na-si	asekanasi	ux(i)-	-26.7106	ux(i)- (-26.71); a(i)-(di) (-27.15); is- (-27.68)	9
a-se-ka-na-si-s	asekanasis	a(i)-(di)	-29.7309	a(i)-(di) (-29.73); ux(i)- (-29.88); ite(/i)- (-30.40)	10
a-se-ra	asera	xi-	-15.052	xi- (-15.05); si- (-15.05); ti- (-15.05)	5
a-se-ra-t	aserat	iða	-16.3471	iða (-16.35); ite (-16.36); ije (-16.36)	6
a-se-ra-te	aserate	Piɡrẽi	-15.0421	Piɡrẽi (-15.04); γarãi (-17.34); ai (-17.53)	7
a-si-i-p	asiip	=pe	-17.6191	=pe (-17.62); =de (-17.62); Jaɲ (-17.62)	5
a-si-i-pi	asiipi	=be	-20.7824	=be (-20.78); =pe (-20.78); =de (-20.78)	6
a-si-i-pi-n	asiipin	=mẽ	-23.9944	=mẽ (-23.99); =pe (-23.99); =ti (-23.99)	7
a-si-i-pi-na	asiipina	Jaɲ	-27.2426	Jaɲ (-27.24); =de (-27.24); =be (-27.24)	8
a-si-i-pi-na-m	asiipinam	(†)pẽnẽ	-30.2891	(†)pẽnẽ (-30.29); ux(i)- (-30.36); =de (-30.52)	9
a-si-i-pi-na-ma	asiipinama	(†)pẽnẽ	-33.2542	(†)pẽnẽ (-33.25); ux(i)- (-33.33); la-(ti) (-33.76)	10
a-si-ru	asiru	=be	-17.6191	=be (-17.62); =ti (-17.62); =pe (-17.62)	5
a-si-ru-t	asirut	Masa	-17.3396	Masa (-17.34); =ewẽ (-17.35); Tele (-17.35)	6
a-si-ru-te	asirute	γarãi	-17.3369	γarãi (-17.34); ai (-17.53); Puwẽi (-17.62)	7
a-si-si	asisi	=be	-17.6191	=be (-17.62); =ti (-17.62); =pe (-17.62)	5
a-si-si-r	asisir	=be	-20.7824	=be (-20.78); =mẽ (-20.78); =de (-20.78)	6
a-ta-i-*301	ataiΘ	ada-	-14.6175	ada- (-14.62); ax- (-14.76); ad- (-14.76)	5
a-ta-i-*301-u	ataiΘu	ada-	-17.6811	ada- (-17.68); ax- (-17.83); ad- (-17.83)	6
a-ta-i-*301-u-j	ataiΘuj	ada-	-20.8278	ada- (-20.83); ad- (-20.98); ax- (-20.98)	7
a-ta-i-*301-u-ja	ataiΘuja	ada-	-24.0297	ada- (-24.03); ad- (-24.18); ax- (-24.18)	8
a-ta-i-*301-w	ataiΘw	Jaɲ	-13.3624	Jaɲ (-13.36); app (-15.87); epɲ (-15.88)	6
a-ta-i-*301-wa	ataiΘwa	ax-	-16.8692	ax- (-16.87); ad- (-16.87); Jaɲ (-16.87)	7
a-ta-i-*301-wa-e	ataiΘwae	ebi	-17.5393	ebi (-17.54); eti (-17.54); ẽti (-17.54)	8
a-ta-i-*301-wa-e-a	ataiΘwaea	kʷa-(ti)	-20.3899	kʷa-(ti) (-20.39); asa-(ti) (-20.53); as-(ti) (-20.56)	9
a-ta-i-*301-wa-e-a-d	ataiΘwaead	kʷa-(ti)	-23.2144	kʷa-(ti) (-23.21); asa-(ti) (-23.36); as-(ti) (-23.39)	10
a-ta-i-*301-wa-j	ataiΘwaj	ad-	-19.6972	ad- (-19.70); ax- (-19.70); Jaɲ (-20.38)	8
a-ta-i-*301-wa-ja	ataiΘwaja	ax-	-22.8039	ax- (-22.80); ad- (-22.80); Jaɲ (-23.88)	9
a-ta-i-*301-wa-ja-a	ataiΘwajaa	ad-	-26.0262	ad- (-26.03); ax- (-26.03); eb(e) (-27.25)	10
a-ta-i-*301-wa-ja-j	ataiΘwajaj	ad-	-26.0262	ad- (-26.03); ax- (-26.03); eb(e) (-27.25)	10
a-ta-i-*301-wa-ja-s	ataiΘwajas	ad-	-26.0262	ad- (-26.03); ax- (-26.03); eb(e) (-27.25)	10
a-ta-i-*301-wa-ja-t	ataiΘwajat	=ewẽ	-23.9032	=ewẽ (-23.90); axa (-24.54); ada (-24.54)	10
a-ti-*301-w	atiΘw	Jaɲ	-9.8601	Jaɲ (-9.86); app (-12.58); epɲ (-12.59)	5
a-ti-*301-wa	atiΘwa	ad-	-13.3669	ad- (-13.37); ax- (-13.37); Jaɲ (-13.37)	6
a-ti-*301-wa-j	atiΘwaj	ad-	-16.1929	ad- (-16.19); ax- (-16.19); Jaɲ (-16.87)	7
a-ti-*301-wa-ja	atiΘwaja	ax-	-19.299	ax- (-19.30); ad- (-19.30); Jaɲ (-20.38)	8
a-tu-ru	aturu	ada-	-14.6175	ada- (-14.62); ax- (-14.76); ad- (-14.76)	5
a-tu-ru-s	aturus	ada-	-17.6811	ada- (-17.68); ax- (-17.83); ad- (-17.83)	6
a-tu-ru-sa	aturusa	ada-	-20.8278	ada- (-20.83); ad- (-20.98); ax- (-20.98)	7
a-tu-ru-sa-i	aturusai	ada-	-24.0297	ada- (-24.03); ad- (-24.18); ax- (-24.18)	8
a-tu-ru-sa-i-d	aturusaid	as	-24.5415	as (-24.54); es (-24.55); arus (-25.87)	9
a-tu-ru-sa-i-da	aturusaida	as	-28.0487	as (-28.05); es (-28.06); arus (-29.26)	10
a-u-na-k	aunak	=be	-17.6191	=be (-17.62); =ti (-17.62); =pe (-17.62)	5
a-u-na-ka	aunaka	=be	-20.7824	=be (-20.78); =mẽ (-20.78); =de (-20.78)	6
a-u-na-ka-n	aunakan	=pe	-23.9944	=pe (-23.99); =be (-23.99); =ti (-23.99)	7
a-u-na-ka-na	aunakana	Jaɲ	-27.2426	Jaɲ (-27.24); =de (-27.24); =pe (-27.24)	8
a-u-ti-n	autin	Masa	-14.6363	Masa (-14.64); Tele (-14.65); =ewẽ (-14.65)	5
a-u-ti-nu	autinu	ada-	-17.8354	ada- (-17.84); Masa (-17.93); =ewẽ (-17.94)	6
a-u-ti-nu-i	autinui	ada-	-20.9365	ada- (-20.94); Masa (-21.26); =ewẽ (-21.27)	7
a-u-ti-nu-i-n	autinuin	ada-	-24.1125	ada- (-24.11); ax- (-24.47); ad- (-24.47)	8
a-u-ti-nu-i-na	autinuina	ada-	-27.338	ada- (-27.34); kʷa-(ti) (-27.39); ite(/i)- (-27.60)	9
a-u-ti-nu-i-na-i	autinuinai	kʷa-(ti)	-30.2188	kʷa-(ti) (-30.22); a(i)-(di) (-30.26); ite(/i)- (-30.32)	10
a-wa-i-j	awaij	xb-	-14.2285	xb- (-14.23); xɲt- (-14.57); xtt- (-14.57)	5
a-wa-i-ja	awaija	kʷla-	-17.3261	kʷla- (-17.33); xb- (-17.36); xɲt- (-17.63)	6
a-za-*56-n	azaΦn	law-	-15.0225	law- (-15.02); Tlax (-15.42); mel- (-15.70)	5
a-za-*56-ni	azaΦni	law-	-18.0157	law- (-18.02); Tlax (-18.68); mel- (-18.92)	6
da-da-u	dadau	nun͂-	-11.7977	nun͂- (-11.80); mɲn- (-11.87); m̃mẽ (-12.15)	5
da-da-u-t	dadaut	m̃ma	-9.8519	m̃ma (-9.85); m̃mẽ (-9.86); =mẽ (-12.69)	6
da-da-u-ti	dadauti	m̃ma	-13.3588	m̃ma (-13.36); m̃mẽ (-13.37); m̃me/i- (-15.45)	7
da-da-u-ti-n	dadautin	m̃ma	-16.8657	m̃ma (-16.87); m̃mẽ (-16.88); m̃me/i- (-17.64)	8
da-da-u-ti-nu	dadautinu	m̃me/i-	-20.2542	m̃me/i- (-20.25); m̃ma (-20.37); m̃mẽ (-20.39)	9
da-da-u-ti-nu-i	dadautinui	m̃me/i-	-23.0832	m̃me/i- (-23.08); m̃ma (-23.88); m̃mẽ (-23.89)	10
da-ja-j	dajaj	nun͂-	-13.8325	nun͂- (-13.83); mu- (-14.34); si- (-14.34)	5
da-ja-ja	dajaja	nun͂-	-16.6577	nun͂- (-16.66); si- (-17.48); mu- (-17.48)	6
da-ja-s	dajas	nun͂-	-13.8325	nun͂- (-13.83); mu- (-14.34); si- (-14.34)	5
da-ma-t	damat	mẽ	-10.5277	mẽ (-10.53); se (-10.53); me (-10.53)	5
da-ma-te	damate	nei	-10.5258	nei (-10.53); neni (-13.83); trei (-13.91)	6
da-se-r	daser	si-	-9.8598	si- (-9.86); ni (-10.52); si (-10.52)	5
da-se-ra	dasera	si-	-12.6858	si- (-12.69); ni (-14.02); si (-14.02)	6
da-se-ra-t	daserat	si-	-15.7918	si- (-15.79); miða (-16.33); nipe (-16.35)	7
da-se-ra-te	daserate	nei	-17.5232	nei (-17.52); Piɡrẽi (-18.15); si- (-19.01)	8
da-u-ti	dauti	se	-10.5286	se (-10.53); mẽ (-10.53); me (-10.53)	5
da-u-ti-n	dautin	se	-14.0358	se (-14.04); me (-14.04); ne (-14.04)	6
da-u-ti-nu	dautinu	s(ije)-	-16.8137	s(ije)- (-16.81); se (-17.54); ne (-17.54)	7
da-u-ti-nu-i	dautinui	s(ije)-	-19.6422	s(ije)- (-19.64); mara- (-20.74); ma-(ti) (-20.74)	8
da-u-ti-nu-i-n	dautinuin	s(ije)-	-22.6442	s(ije)- (-22.64); ma-(ti) (-23.23); mara- (-23.94)	9
da-u-ti-nu-i-na	dautinuina	s(ije)-	-25.7475	s(ije)- (-25.75); ma-(ti) (-25.92); nele(/i)- (-26.81)	10
da-wa-i	dawai	mɲn-	-11.7924	mɲn- (-11.79); mltt- (-11.88); mɲnu- (-12.20)	5
da-wa-i-j	dawaij	mɲn-	-14.7425	mɲn- (-14.74); mltt- (-14.97); sɲne- (-15.02)	6
da-wa-i-ja	dawaija	mɲn-	-17.8143	mɲn- (-17.81); sɲne- (-18.01); mɲnu- (-18.01)	7
di-ki-t	dikit	mẽ	-10.5277	mẽ (-10.53); se (-10.53); me (-10.53)	5
di-ki-te	dikite	nei	-10.5258	nei (-10.53); neni (-13.83); trei (-13.91)	6
di-ki-te-s	dikites	nei	-14.033	nei (-14.03); m̃me/i- (-16.29); maxi- (-16.65)	7
di-ki-te-si	dikitesi	nei	-17.5402	nei (-17.54); m̃me/i- (-19.10); s(ije)- (-19.40)	8
di-ki-te-si-r	dikitesir	nei	-21.0473	nei (-21.05); s(ije)- (-22.08); m̃me/i- (-22.18)	9
di-ki-te-si-ra	dikitesira	nei	-24.5545	nei (-24.55); s(ije)- (-24.94); m̃mai(je)- (-25.00)	10
di-ki-te-t	dikitet	nei	-14.0321	nei (-14.03); mmaite (-15.76); m̃me/i- (-16.29)	7
di-ki-te-te	dikitete	nei	-16.4397	nei (-16.44); γarãi (-18.10); Piɡrẽi (-18.74)	8
di-ki-te-te-r	dikiteter	m̃me/i-	-19.6598	m̃me/i- (-19.66); nei (-19.95); m̃mai(je)- (-20.31)	9
di-ki-te-te-re	dikitetere	m̃me/i-	-22.4773	m̃me/i- (-22.48); m̃mai(je)- (-22.72); nei (-22.94)	10
di-ki-tu	dikitu	me	-14.0349	me (-14.03); mẽ (-14.03); se (-14.03)	6
di-ki-tu-j	dikituj	s(ije)-	-17.169	s(ije)- (-17.17); ne (-17.54); mẽ (-17.54)	7
di-ki-tu-ja	dikituja	s(ije)-	-19.629	s(ije)- (-19.63); mara- (-20.93); maxa- (-20.94)	8
di-ki-tu-ja-s	dikitujas	s(ije)-	-22.4592	s(ije)- (-22.46); mara- (-24.07); maxa- (-24.08)	9
e-a-di-k	eadik	is-	-9.1811	is- (-9.18); ijas- (-11.95); tis- (-12.63)	5
e-a-di-ki	eadiki	is-	-12.2866	is- (-12.29); ijas- (-15.05); tis- (-15.73)	6
e-a-di-ki-t	eadikit	is-	-15.5082	is- (-15.51); =mẽ (-16.20); itsre (-16.68)	7
e-a-di-ki-te	eadikite	nei	-17.5402	nei (-17.54); is- (-18.79); γarãi (-18.80)	8
e-a-di-ki-te-t	eadikitet	nei	-21.0465	nei (-21.05); inaxe/i- (-21.53); is- (-22.12)	9
e-a-di-ki-te-te	eadikitete	nei	-23.4541	nei (-23.45); inaxe/i- (-23.72); γarãi (-24.10)	10
e-di-ja	edija	is-	-8.781	is- (-8.78); ijas- (-12.25); tis- (-12.26)	5
e-i-da-j	eidaj	is-	-9.1811	is- (-9.18); ijas- (-11.95); tis- (-12.63)	5
e-i-da-ja	eidaja	is-	-12.2866	is- (-12.29); ijas- (-15.05); tis- (-15.73)	6
e-i-da-ja-j	eidajaj	is-	-15.5082	is- (-15.51); ijas- (-18.27); tis- (-18.96)	7
e-i-da-ja-ja	eidajaja	is-	-18.7937	is- (-18.79); ijas- (-21.55); tis- (-22.24)	8
e-i-ja-s	eijas	is-	-14.3361	is- (-14.34); iwe- (-14.51); si- (-15.43)	5
e-i-ja-sa	eijasa	is-	-17.4814	is- (-17.48); iwe- (-17.61); ite(/i)- (-18.41)	6
e-i-ja-sa-s	eijasas	is-	-20.6825	is- (-20.68); iwe- (-20.77); ite(/i)- (-20.86)	7
e-i-ja-sa-sa	eijasasa	ite(/i)-	-23.48	ite(/i)- (-23.48); is- (-23.92); iwe- (-23.98)	8
e-i-ja-sa-u	eijasau	is-	-20.6825	is- (-20.68); iwe- (-20.77); ite(/i)- (-20.86)	7
e-i-ja-sa-u-n	eijasaun	ite(/i)-	-23.48	ite(/i)- (-23.48); is- (-23.92); iwe- (-23.98)	8
e-i-ja-sa-u-na	eijasauna	ite(/i)-	-26.2166	ite(/i)- (-26.22); is- (-27.20); iwe- (-27.23)	9
e-i-ja-sa-u-na-k	eijasaunak	ite(/i)-	-29.0428	ite(/i)- (-29.04); ite-(ti) (-30.31); ije-(ti) (-30.31)	10
e-i-ke-t	eiket	iqta	-12.3487	iqta (-12.35); iða (-12.35); ije (-12.36)	5
e-i-ke-ta	eiketa	ite(/i)-	-14.6683	ite(/i)- (-14.67); iwe- (-15.15); iða (-15.85)	6
e-i-ke-ta-n	eiketan	ite(/i)-	-17.1174	ite(/i)- (-17.12); iwe- (-18.00); ipre(/i)- (-19.25)	7
e-i-ke-ta-na	eiketana	ite(/i)-	-19.9154	ite(/i)- (-19.92); iwe- (-21.11); ipre(/i)- (-21.87)	8
e-i-ke-ta-na-i	eiketanai	ite(/i)-	-22.8542	ite(/i)- (-22.85); iwe- (-24.33); ipre(/i)- (-24.51)	9
e-i-ke-ta-na-i-*301	eiketanaiΘ	ite(/i)-	-25.8574	ite(/i)- (-25.86); ipre(/i)- (-27.19); iwe- (-27.61)	10
e-ka-na	ekana	is-	-14.3361	is- (-14.34); iwe- (-14.51); si- (-15.43)	5
e-ka-na-s	ekanas	is-	-17.4814	is- (-17.48); iwe- (-17.61); ite(/i)- (-18.41)	6
e-ka-na-si	ekanasi	is-	-20.6825	is- (-20.68); iwe- (-20.77); ite(/i)- (-20.86)	7
e-ka-na-si-s	ekanasis	ite(/i)-	-23.48	ite(/i)- (-23.48); is- (-23.92); iwe- (-23.98)	8
e-ka-na-si-si	ekanasisi	ite(/i)-	-26.2166	ite(/i)- (-26.22); is- (-27.20); iwe- (-27.23)	9
e-ka-na-si-si-r	ekanasisir	ite(/i)-	-29.0428	ite(/i)- (-29.04); ite-(ti) (-30.31); ije-(ti) (-30.31)	10
e-ra-te	erate	ai	-10.5171	ai (-10.52); γarãi (-11.13); Puwẽi (-11.54)	5
e-si-ra	esira	is-	-14.3361	is- (-14.34); iwe- (-14.51); si- (-15.43)	5
e-ta-na	etana	iwe-	-12.1736	iwe- (-12.17); iða (-13.85); ije (-13.86)	5
e-ta-na-i	etanai	iwe-	-15.3825	iwe- (-15.38); ite(/i)- (-16.33); ipre(/i)- (-16.45)	6
e-ta-na-i-*301	etanaiΘ	iwe-	-18.6544	iwe- (-18.65); ite(/i)- (-18.67); ipre(/i)- (-18.77)	7
e-ta-na-i-*301-t	etanaiΘt	ite(/i)-	-21.2399	ite(/i)- (-21.24); ipre(/i)- (-21.34); Masa (-21.91)	8
e-ta-na-i-*301-ti	etanaiΘti	eb(e)	-23.8285	eb(e) (-23.83); ite(/i)- (-23.96); ipre(/i)- (-24.06)	9
e-ta-na-i-*301-ti-j	etanaiΘtij	eb(e)	-26.6557	eb(e) (-26.66); ite(/i)- (-26.79); ipre(/i)- (-26.88)	10
e-te-re	etere	ai	-9.8253	ai (-9.83); γarãi (-11.53); ite(/i)- (-11.69)	5
e-te-re-p	eterep	ai	-13.333	ai (-13.33); ite(/i)- (-13.76); ipre(/i)- (-13.88)	6
e-to-i-j	etoij	iwe-	-12.1736	iwe- (-12.17); eru- (-12.54); neu (-13.31)	5
e-to-i-ja	etoija	iwe-	-15.3825	iwe- (-15.38); eru- (-15.63); ite(/i)- (-16.33)	6
e-tu-me	etume	ai	-10.5153	ai (-10.52); γarãi (-11.93); iwe- (-12.17)	5
e-tu-me-i	etumei	ai	-14.0225	ai (-14.02); ite(/i)- (-14.17); inaxe/i- (-14.19)	6
e-tu-me-i-j	etumeij	ite(/i)-	-14.679	ite(/i)- (-14.68); ipre(/i)- (-14.78); inaxe/i- (-17.01)	7
e-tu-me-i-ja	etumeija	ite(/i)-	-17.1337	ite(/i)- (-17.13); ipre(/i)- (-17.24); inaxe/i- (-20.11)	8
e-tu-me-i-ja-s	etumeijas	ite(/i)-	-19.9611	ite(/i)- (-19.96); ipre(/i)- (-20.06); inaxe/i- (-23.33)	9
e-tu-me-i-ja-sa	etumeijasa	ite(/i)-	-22.962	ite(/i)- (-22.96); ipre(/i)- (-23.07); a(i)-(di) (-25.48)	10
e-u-na-k	eunak	is-	-14.3361	is- (-14.34); iwe- (-14.51); si- (-15.43)	5
e-u-na-ka	eunaka	is-	-17.4814	is- (-17.48); iwe- (-17.61); ite(/i)- (-18.41)	6
e-u-na-ka-n	eunakan	is-	-20.6825	is- (-20.68); iwe- (-20.77); ite(/i)- (-20.86)	7
e-u-na-ka-na	eunakana	ite(/i)-	-23.48	ite(/i)- (-23.48); is- (-23.92); iwe- (-23.98)	8
e-u-na-ka-na-s	eunakanas	ite(/i)-	-26.2166	ite(/i)- (-26.22); is- (-27.20); iwe- (-27.23)	9
e-u-na-ka-na-si	eunakanasi	ite(/i)-	-29.0428	ite(/i)- (-29.04); ite-(ti) (-30.31); ije-(ti) (-30.31)	10
e-u-na-r	eunar	is-	-14.3361	is- (-14.34); iwe- (-14.51); si- (-15.43)	5
e-u-na-ru	eunaru	is-	-17.4814	is- (-17.48); iwe- (-17.61); ite(/i)- (-18.41)	6
e-u-na-ru-k	eunaruk	is-	-20.6825	is- (-20.68); iwe- (-20.77); ite(/i)- (-20.86)	7
e-u-na-ru-ka	eunaruka	ite(/i)-	-23.48	ite(/i)- (-23.48); is- (-23.92); iwe- (-23.98)	8
e-u-na-ru-ka-n	eunarukan	ite(/i)-	-26.2166	ite(/i)- (-26.22); is- (-27.20); iwe- (-27.23)	9
e-u-na-ru-ka-na	eunarukana	ite(/i)-	-29.0428	ite(/i)- (-29.04); ite-(ti) (-30.31); ije-(ti) (-30.31)	10
i-da-a-u	idaau	nun͂-	-14.1858	nun͂- (-14.19); mɲn- (-14.62); mu- (-14.76)	5
i-da-ja	idaja	nun͂-	-14.1858	nun͂- (-14.19); mɲn- (-14.62); mu- (-14.76)	5
i-da-ja-j	idajaj	nun͂-	-16.8867	nun͂- (-16.89); mɲn- (-17.68); mu- (-17.83)	6
i-da-ja-ja	idajaja	nun͂-	-19.7736	nun͂- (-19.77); mɲn- (-20.83); si- (-20.98)	7
i-da-ja-s	idajas	nun͂-	-16.8867	nun͂- (-16.89); mɲn- (-17.68); mu- (-17.83)	6
i-i-pi-n	iipin	=de	-17.6191	=de (-17.62); =ti (-17.62); =pe (-17.62)	5
i-i-pi-na	iipina	=be	-20.7824	=be (-20.78); =pe (-20.78); =de (-20.78)	6
i-i-pi-na-m	iipinam	=mẽ	-23.9944	=mẽ (-23.99); =pe (-23.99); =ti (-23.99)	7
i-i-pi-na-ma	iipinama	Jaɲ	-27.2426	Jaɲ (-27.24); =de (-27.24); =be (-27.24)	8
i-i-pi-na-ma-i	iipinamai	(†)pẽnẽ	-30.2891	(†)pẽnẽ (-30.29); ux(i)- (-30.36); =de (-30.52)	9
i-i-pi-na-ma-i-n	iipinamain	(†)pẽnẽ	-33.2542	(†)pẽnẽ (-33.25); ux(i)- (-33.33); la-(ti) (-33.76)	10
i-ja-re	ijare	=ti	-14.3659	=ti (-14.37); ni (-15.90); ai (-15.90)	5
i-ja-re-d	ijared	is-	-17.3986	is- (-17.40); xe/i- (-17.82); =ti (-17.86)	6
i-ja-re-di	ijaredi	is-	-16.881	is- (-16.88); tis- (-18.75); ijas- (-20.33)	7
i-ja-re-di-j	ijaredij	is-	-19.7045	is- (-19.70); tis- (-21.58); ux(i)- (-23.08)	8
i-ja-re-di-ja	ijaredija	is-	-22.8097	is- (-22.81); tis- (-24.68); ux(i)- (-25.91)	9
i-ja-sa	ijasa	=be	-17.6191	=be (-17.62); =ti (-17.62); =pe (-17.62)	5
i-ja-sa-s	ijasas	=be	-20.7824	=be (-20.78); =mẽ (-20.78); =de (-20.78)	6
i-ja-sa-sa	ijasasa	=pe	-23.9944	=pe (-23.99); =be (-23.99); =ti (-23.99)	7
i-ja-sa-sa-r	ijasasar	Jaɲ	-27.2426	Jaɲ (-27.24); =de (-27.24); =pe (-27.24)	8
i-ja-sa-u	ijasau	=be	-20.7824	=be (-20.78); =mẽ (-20.78); =de (-20.78)	6
i-ja-sa-u-n	ijasaun	=pe	-23.9944	=pe (-23.99); =be (-23.99); =ti (-23.99)	7
i-ja-sa-u-na	ijasauna	Jaɲ	-27.2426	Jaɲ (-27.24); =de (-27.24); =pe (-27.24)	8
i-ja-sa-u-na-k	ijasaunak	(†)pẽnẽ	-30.2891	(†)pẽnẽ (-30.29); ux(i)- (-30.36); =mẽ (-30.52)	9
i-ja-sa-u-na-ka	ijasaunaka	(†)pẽnẽ	-33.2542	(†)pẽnẽ (-33.25); ux(i)- (-33.33); kb-/tu- (-33.76)	10
i-ke-ta	iketa	iwe-	-13.2135	iwe- (-13.21); iða (-13.85); ite (-13.87)	5
i-ke-ta-n	iketan	iwe-	-16.0363	iwe- (-16.04); iða (-17.33); ite (-17.34)	6
i-ke-ta-na	iketana	iwe-	-19.132	iwe- (-19.13); s(ije)- (-19.92); ux(i)- (-20.61)	7
i-ke-ta-na-i	iketanai	iwe-	-22.3417	iwe- (-22.34); s(ije)- (-22.75); ite(/i)- (-23.26)	8
i-ke-ta-na-i-*301	iketanaiΘ	iwe-	-25.6143	iwe- (-25.61); ite(/i)- (-25.62); s(ije)- (-25.75)	9
i-ke-ta-na-i-*301-t	iketanaiΘt	=we / =uwe	-27.5299	=we / =uwe (-27.53); Masa (-27.90); Pubiele (-27.91)	10
i-ki-te	ikite	ai	-10.518	ai (-10.52); γarãi (-11.13); Puwẽi (-11.54)	5
i-ki-te-s	ikites	ai	-14.0252	ai (-14.03); γarãi (-14.64); Puwẽi (-15.05)	6
i-ki-te-si	ikitesi	ai	-17.5324	ai (-17.53); γarãi (-18.15); Puwẽi (-18.55)	7
i-ki-te-si-r	ikitesir	ai	-21.0396	ai (-21.04); γarãi (-21.65); Puwẽi (-22.06)	8
i-ki-te-si-ra	ikitesira	ai	-24.5468	ai (-24.55); γarãi (-25.15); Puwẽi (-25.57)	9
i-ki-te-t	ikitet	aite	-13.9202	aite (-13.92); ai (-14.02); γarãi (-14.62)	6
i-ki-te-te	ikitete	γarãi	-14.8969	γarãi (-14.90); Piɡrẽi (-15.46); ai (-16.44)	7
i-ki-te-te-r	ikiteter	γarãi	-18.4039	γarãi (-18.40); Piɡrẽi (-18.97); ai (-19.94)	8
i-ki-te-te-re	ikitetere	γarãi	-21.2037	γarãi (-21.20); Piɡrẽi (-21.77); Teθθiweibi (-21.82)	9
i-ki-te-te-re-p	ikiteterep	γarãi	-24.7112	γarãi (-24.71); ẽne/i- (-24.94); ete/i- (-24.94)	10
i-ki-tu	ikitu	Masa	-14.3556	Masa (-14.36); Tele (-14.37); =ewẽ (-14.37)	5
i-ki-tu-j	ikituj	Masa	-17.6329	Masa (-17.63); =ewẽ (-17.65); Tele (-17.65)	6
i-ki-tu-ja	ikituja	eb(e)	-20.8678	eb(e) (-20.87); Masa (-20.95); =ewẽ (-20.96)	7
i-ki-tu-ja-s	ikitujas	eb(e)	-24.0486	eb(e) (-24.05); ada- (-24.24); Masa (-24.29)	8
i-na-i-d	inaid	=mẽ	-15.4014	=mẽ (-15.40); nur (-15.83); mar (-15.83)	5
i-na-i-da	inaida	=mẽ	-18.2489	=mẽ (-18.25); mɲn- (-18.67); is- (-18.69)	6
i-na-i-da-j	inaidaj	=mẽ	-21.3598	=mẽ (-21.36); mɲn- (-21.41); nun͂- (-21.45)	7
i-na-i-da-ja	inaidaja	nun͂-	-23.86	nun͂- (-23.86); mɲn- (-24.43); =mẽ (-24.58)	8
i-na-i-da-ja-s	inaidajas	nun͂-	-26.6358	nun͂- (-26.64); mɲn- (-27.57); =mẽ (-27.87)	9
i-na-ja	inaja	=be	-17.6191	=be (-17.62); =ti (-17.62); =pe (-17.62)	5
i-na-ja-r	inajar	=be	-20.7824	=be (-20.78); =mẽ (-20.78); =de (-20.78)	6
i-na-ja-re	inajare	=ti	-20.6952	=ti (-20.70); Puwẽi (-22.55); γarãi (-22.55)	7
i-na-ja-re-t	inajaret	(†)pẽnẽ	-23.4823	(†)pẽnẽ (-23.48); Pubiele (-23.56); =ewẽ (-23.72)	8
i-na-ja-re-ta	inajareta	Pubiele	-26.6546	Pubiele (-26.65); ux(i)- (-26.71); xe/i- (-26.74)	9
i-na-ma	inama	=be	-17.6191	=be (-17.62); =ti (-17.62); =pe (-17.62)	5
i-na-ma-i	inamai	=be	-20.7824	=be (-20.78); =mẽ (-20.78); =de (-20.78)	6
i-na-ma-i-n	inamain	=pe	-23.9944	=pe (-23.99); =be (-23.99); =ti (-23.99)	7
i-na-ma-i-na	inamaina	Jaɲ	-27.2426	Jaɲ (-27.24); =de (-27.24); =pe (-27.24)	8
i-na-ma-i-na-j	inamainaj	(†)pẽnẽ	-30.2891	(†)pẽnẽ (-30.29); ux(i)- (-30.36); =mẽ (-30.52)	9
i-na-ma-i-na-ja	inamainaja	(†)pẽnẽ	-33.2542	(†)pẽnẽ (-33.25); ux(i)- (-33.33); kb-/tu- (-33.76)	10
i-na-ma-s	inamas	=be	-20.7824	=be (-20.78); =mẽ (-20.78); =de (-20.78)	6
i-na-ma-si	inamasi	=pe	-23.9944	=pe (-23.99); =be (-23.99); =ti (-23.99)	7
i-na-ma-si-r	inamasir	Jaɲ	-27.2426	Jaɲ (-27.24); =de (-27.24); =pe (-27.24)	8
i-na-ma-si-ru	inamasiru	(†)pẽnẽ	-30.2891	(†)pẽnẽ (-30.29); ux(i)- (-30.36); =mẽ (-30.52)	9
i-na-ma-si-ru-t	inamasirut	=we / =uwe	-29.2807	=we / =uwe (-29.28); (†)pẽnẽ (-29.38); Masa (-30.34)	10
i-nu-i-n	inuin	=be	-17.6191	=be (-17.62); =ti (-17.62); =pe (-17.62)	5
i-nu-i-na	inuina	=be	-20.7824	=be (-20.78); =mẽ (-20.78); =de (-20.78)	6
i-nu-i-na-i	inuinai	=pe	-23.9944	=pe (-23.99); =be (-23.99); =ti (-23.99)	7
i-nu-i-na-i-d	inuinaid	(†)pẽnẽ	-25.1744	(†)pẽnẽ (-25.17); =mẽ (-25.32); nur (-25.85)	8
i-nu-i-na-i-da	inuinaida	(†)pẽnẽ	-27.9984	(†)pẽnẽ (-28.00); =mẽ (-28.20); mɲn- (-28.68)	9
