linear_a_signs	linear_a_ipa	matched_word	score	top3_matches	ipa_length
na-si-i	nasii	𒀀𒀝𒉌𒅖	-13.1999	𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒆷𒊍𒉺 (-13.20); 𒈪𒋫𒀭𒉌 (-13.20)	5
na-si-i-p	nasiip	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒆷𒊍𒉺 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68)	6
na-si-i-pi	nasiipi	𒌷𒉈𒂊𒊭𒀸	-18.1288	𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒀀𒀝𒉌𒅖 (-18.37)	7
na-si-i-pi-n	nasiipin	𒌷𒉈𒂊𒊭𒀸	-20.7122	𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒌷𒄩𒀜𒋾 (-21.21)	8
na-si-i-pi-na	nasiipina	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒀀𒉿𒅈𒈾 (-23.44); 𒌷𒉈𒂊𒊭𒀸 (-23.44)	9
na-si-i-pi-na-m	nasiipinam	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒀀𒉿𒅈𒈾 (-26.28); 𒌷𒉈𒂊𒊭𒀸 (-26.28)	10
na-si-s	nasis	uk	-12.9688	uk (-12.97); ke (-12.97); 𒌷𒆷𒊍𒉺 (-13.20)	5
na-si-si	nasisi	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68)	6
na-si-si-r	nasisir	apːa	-17.1381	apːa (-17.14); paːi (-17.14); pai (-17.82)	7
na-ti-*301	natiΘ	𒌷𒆷𒊍𒉺	-13.1999	𒌷𒆷𒊍𒉺 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒄩𒀜𒋾 (-13.20)	5
na-ti-*301-w	natiΘw	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68)	6
na-ti-*301-wa	natiΘwa	𒌷𒀀𒉿𒅈𒈾	-18.1288	𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒄩𒀜𒋾 (-18.37)	7
na-ti-*301-wa-j	natiΘwaj	𒌷𒀀𒉿𒅈𒈾	-20.7122	𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒀀𒀝𒉌𒅖 (-21.21)	8
na-ti-*301-wa-ja	natiΘwaja	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒀀𒉿𒅈𒈾 (-23.44); 𒌷𒉈𒂊𒊭𒀸 (-23.44)	9
nu-i-na	nuina	𒀀𒀝𒉌𒅖	-13.1999	𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒄩𒀜𒋾 (-13.20); 𒌷𒆷𒊍𒉺 (-13.20)	5
nu-i-na-i	nuinai	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68)	6
nu-i-na-i-d	nuinaid	𒌷𒀀𒉿𒅈𒈾	-18.1288	𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒀀𒀝𒉌𒅖 (-18.37)	7
nu-i-na-i-da	nuinaida	𒌷𒀀𒉿𒅈𒈾	-20.7122	𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒌷𒄩𒀜𒋾 (-21.21)	8
nu-i-na-i-da-j	nuinaidaj	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒉈𒂊𒊭𒀸 (-23.44); 𒌷𒀀𒉿𒅈𒈾 (-23.44)	9
nu-i-na-i-da-ja	nuinaidaja	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒉈𒂊𒊭𒀸 (-26.28); 𒌷𒀀𒉿𒅈𒈾 (-26.28)	10
nu-ja-s	nujas	tuk	-9.4752	tuk (-9.48); tai (-9.76); paːi (-10.19)	5
nu-ja-sa	nujasa	tuk	-12.9778	tuk (-12.98); tai (-13.26); paːi (-13.68)	6
nu-ja-sa-s	nujasas	saːki	-13.6661	saːki (-13.67); sakːi (-13.68); tuk (-15.40)	7
nu-ja-sa-sa	nujasasa	saːki	-17.1548	saːki (-17.15); sakːi (-17.16); tuk (-18.90)	8
nu-ja-sa-sa-r	nujasasar	saːki	-18.9243	saːki (-18.92); sakːi (-18.93); supːari (-20.66)	9
nu-ja-sa-sa-ra	nujasasara	saːki	-22.4235	saːki (-22.42); sakːi (-22.43); supːari (-24.00)	10
nu-*56-e-t	nuΦet	𒀀𒀝𒉌𒅖	-13.1999	𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒄩𒀜𒋾 (-13.20); 𒌷𒆷𒊍𒉺 (-13.20)	5
nu-*56-e-tu	nuΦetu	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68)	6
nu-*56-e-tu-m	nuΦetum	𒌷𒀀𒉿𒅈𒈾	-18.1288	𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒈪𒋫𒀭𒉌 (-18.37)	7
nu-*56-e-tu-me	nuΦetume	𒌷𒉈𒂊𒊭𒀸	-20.7122	𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒈪𒋫𒀭𒉌 (-21.21)	8
nu-*56-e-tu-me-i	nuΦetumei	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒉈𒂊𒊭𒀸 (-23.44); 𒌷𒀀𒉿𒅈𒈾 (-23.44)	9
nu-*56-e-tu-me-i-j	nuΦetumeij	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒀀𒉿𒅈𒈾 (-26.28); 𒌷𒉈𒂊𒊭𒀸 (-26.28)	10
nwa-za	nwaza	𒌷𒆷𒊍𒉺	-13.1999	𒌷𒆷𒊍𒉺 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒄩𒀜𒋾 (-13.20)	5
nwa-za-*56	nwazaΦ	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68)	6
nwa-za-*56-n	nwazaΦn	𒌷𒀀𒉿𒅈𒈾	-18.1288	𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒄩𒀜𒋾 (-18.37)	7
nwa-za-*56-ni	nwazaΦni	𒌷𒀀𒉿𒅈𒈾	-20.7122	𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒀀𒀝𒉌𒅖 (-21.21)	8
o-sa-re	osare	apːa	-10.1682	apːa (-10.17); waːki (-10.78); wa (-11.21)	5
o-sa-re-j	osarej	waːki	-10.1673	waːki (-10.17); waki (-10.83); neːʃaʃ (-11.38)	6
o-sa-re-ja	osareja	waːki	-13.669	waːki (-13.67); waki (-14.33); neːʃaʃ (-14.75)	7
pi-na-m	pinam	𒌷𒆷𒊍𒉺	-13.1999	𒌷𒆷𒊍𒉺 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒄩𒀜𒋾 (-13.20)	5
pi-na-ma	pinama	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68)	6
pi-na-ma-i	pinamai	𒌷𒀀𒉿𒅈𒈾	-18.1288	𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒄩𒀜𒋾 (-18.37)	7
pi-na-ma-i-n	pinamain	𒌷𒀀𒉿𒅈𒈾	-20.7122	𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒀀𒀝𒉌𒅖 (-21.21)	8
pi-na-ma-i-na	pinamaina	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒉈𒂊𒊭𒀸 (-23.44); 𒌷𒀀𒉿𒅈𒈾 (-23.44)	9
pi-na-ma-i-na-j	pinamainaj	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒉈𒂊𒊭𒀸 (-26.28); 𒌷𒀀𒉿𒅈𒈾 (-26.28)	10
pi-na-ma-s	pinamas	𒌷𒀀𒉿𒅈𒈾	-18.1288	𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒀀𒀝𒉌𒅖 (-18.37)	7
pi-na-ma-si	pinamasi	𒌷𒉈𒂊𒊭𒀸	-20.7122	𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒌷𒆷𒊍𒉺 (-21.21)	8
pi-na-ma-si-r	pinamasir	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒀀𒉿𒅈𒈾 (-23.44); 𒌷𒉈𒂊𒊭𒀸 (-23.44)	9
pi-na-ma-si-ru	pinamasiru	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒀀𒉿𒅈𒈾 (-26.28); 𒌷𒉈𒂊𒊭𒀸 (-26.28)	10
ra-ma-n	raman	𒌷𒆷𒊍𒉺	-13.1999	𒌷𒆷𒊍𒉺 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒈪𒋫𒀭𒉌 (-13.20)	5
ra-ma-na	ramana	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68)	6
ra-ma-na-d	ramanad	𒌷𒉈𒂊𒊭𒀸	-18.1288	𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒀀𒀝𒉌𒅖 (-18.37)	7
ra-ma-na-da	ramanada	𒌷𒉈𒂊𒊭𒀸	-20.7122	𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒀀𒀝𒉌𒅖 (-21.21)	8
ra-ma-na-da-w	ramanadaw	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒉈𒂊𒊭𒀸 (-23.44); 𒌷𒀀𒉿𒅈𒈾 (-23.44)	9
ra-ma-na-da-wa	ramanadawa	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒀀𒉿𒅈𒈾 (-26.28); 𒌷𒉈𒂊𒊭𒀸 (-26.28)	10
ra-me-i	ramei	𒌷𒆷𒊍𒉺	-13.1999	𒌷𒆷𒊍𒉺 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒈪𒋫𒀭𒉌 (-13.20)	5
ra-me-i-t	rameit	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68)	6
ra-me-i-ti	rameiti	𒌷𒉈𒂊𒊭𒀸	-18.1288	𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒀀𒀝𒉌𒅖 (-18.37)	7
ra-me-u	rameu	as	-11.8879	as (-11.89); uk (-12.97); 𒀀𒀝𒉌𒅖 (-13.20)	5
ra-me-u-n	rameun	as	-15.395	as (-15.39); 𒀀𒀝𒉌𒅖 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68)	6
ra-me-u-na	rameuna	𒌷𒉈𒂊𒊭𒀸	-18.1288	𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒀀𒀝𒉌𒅖 (-18.37)	7
ra-me-u-na-k	rameunak	iːsˤaː́	-20.5117	iːsˤaː́ (-20.51); 𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒌷𒉈𒂊𒊭𒀸 (-20.71)	8
ra-me-u-na-ka	rameunaka	iːsˤaː́	-22.9669	iːsˤaː́ (-22.97); 𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒀀𒉿𒅈𒈾 (-23.44)	9
ra-me-u-na-ka-n	rameunakan	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); iːsˤaː́ (-25.65); 𒌷𒀀𒉿𒅈𒈾 (-26.28)	10
ra-me-u-na-r	rameunar	aːsːa	-17.2033	aːsːa (-17.20); eːtsːi (-19.07); aːitsːi (-19.85)	8
ra-me-u-na-ru	rameunaru	asːus	-18.9317	asːus (-18.93); atːas (-18.93); ekːus (-20.00)	9
ra-me-u-na-ru-k	rameunaruk	asːus	-22.4385	asːus (-22.44); atːas (-22.44); iːsˤaː́ (-22.82)	10
re-di-j	redij	eːʃ	-10.1546	eːʃ (-10.15); aʃ (-11.89); uːxːi (-12.67)	5
re-di-ja	redija	eːʃ	-13.6607	eːʃ (-13.66); aʃ (-15.39); uːxːi (-15.44)	6
re-i-ke	reike	𒌷𒆷𒊍𒉺	-13.1999	𒌷𒆷𒊍𒉺 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒈪𒋫𒀭𒉌 (-13.20)	5
re-i-ke-t	reiket	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68)	6
re-i-ke-ta	reiketa	𒌷𒉈𒂊𒊭𒀸	-18.1288	𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒀀𒀝𒉌𒅖 (-18.37)	7
re-i-ke-ta-n	reiketan	𒌷𒉈𒂊𒊭𒀸	-20.7122	𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒀀𒀝𒉌𒅖 (-21.21)	8
re-i-ke-ta-na	reiketana	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒉈𒂊𒊭𒀸 (-23.44); 𒌷𒀀𒉿𒅈𒈾 (-23.44)	9
re-i-ke-ta-na-i	reiketanai	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒀀𒉿𒅈𒈾 (-26.28); 𒌷𒉈𒂊𒊭𒀸 (-26.28)	10
ri-da-u	ridau	as	-11.8879	as (-11.89); uk (-12.97); 𒀀𒀝𒉌𒅖 (-13.20)	5
ru-ka-n	rukan	as	-11.8985	as (-11.90); asːus (-12.89); atːas (-12.89)	5
ru-ka-na	rukana	as	-15.4056	as (-15.41); 𒀀𒀝𒉌𒅖 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68)	6
ru-ka-na-s	rukanas	apːa	-15.838	apːa (-15.84); iti (-16.77); etsːi (-16.78)	7
ru-sa-i	rusai	iti	-9.7645	iti (-9.76); ku6 (-10.95); as (-11.90)	5
ru-sa-i-d	rusaid	iti	-13.2689	iti (-13.27); ku6 (-14.06); apijaː (-14.95)	6
ru-sa-i-da	rusaida	iti	-16.7733	iti (-16.77); ku6 (-17.28); apijaː (-18.01)	7
ru-sa-i-da-a	rusaidaa	iti	-20.2776	iti (-20.28); ku6 (-20.56); 𒌷𒉈𒂊𒊭𒀸 (-20.71)	8
ru-sa-i-da-a-u	rusaidaau	itut	-20.2702	itut (-20.27); italus (-21.74); atːas (-21.87)	9
ru-te-i	rutei	as	-11.8985	as (-11.90); asːus (-12.89); atːas (-12.89)	5
ru-te-i-d	ruteid	as	-15.4056	as (-15.41); 𒀀𒀝𒉌𒅖 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68)	6
ru-te-i-di	ruteidi	𒌷𒉈𒂊𒊭𒀸	-18.1288	𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒀀𒀝𒉌𒅖 (-18.37)	7
sa-i-da	saida	𒌷𒆷𒊍𒉺	-13.1999	𒌷𒆷𒊍𒉺 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒈪𒋫𒀭𒉌 (-13.20)	5
sa-i-da-a	saidaa	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68)	6
sa-i-da-a-u	saidaau	𒌷𒉈𒂊𒊭𒀸	-18.1288	𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒆷𒊍𒉺 (-18.37)	7
sa-ra-m	saram	ku6	-11.6293	ku6 (-11.63); ke (-12.97); uk (-12.97)	5
sa-ra-ma	sarama	ku6	-14.7349	ku6 (-14.73); 𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68)	6
sa-ra-ma-n	saraman	ku6	-17.955	ku6 (-17.95); 𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒀀𒉿𒅈𒈾 (-18.13)	7
sa-ra-ma-na	saramana	𒌷𒉈𒂊𒊭𒀸	-20.7122	𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒀀𒀝𒉌𒅖 (-21.21)	8
sa-ra-ma-na-d	saramanad	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒉈𒂊𒊭𒀸 (-23.44); 𒌷𒀀𒉿𒅈𒈾 (-23.44)	9
sa-ra-ma-na-da	saramanada	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒉈𒂊𒊭𒀸 (-26.28); 𒌷𒀀𒉿𒅈𒈾 (-26.28)	10
sa-ra-me	sarame	ku6	-14.7349	ku6 (-14.73); 𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68)	6
sa-ra-me-i	saramei	ku6	-17.955	ku6 (-17.95); 𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒀀𒉿𒅈𒈾 (-18.13)	7
sa-ra-me-i-t	sarameit	𒌷𒉈𒂊𒊭𒀸	-20.7122	𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒀀𒀝𒉌𒅖 (-21.21)	8
sa-ra-me-i-ti	sarameiti	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒉈𒂊𒊭𒀸 (-23.44); 𒌷𒀀𒉿𒅈𒈾 (-23.44)	9
sa-ra-me-u	sarameu	kut	-16.4639	kut (-16.46); ais (-16.75); ekːus (-16.94)	7
sa-ra-me-u-n	sarameun	kut	-19.9708	kut (-19.97); ais (-20.25); ekːus (-20.43)	8
sa-ra-me-u-na	sarameuna	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒉈𒂊𒊭𒀸 (-23.44); 𒌷𒀀𒉿𒅈𒈾 (-23.44)	9
sa-ra-me-u-na-k	sarameunak	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒉈𒂊𒊭𒀸 (-26.28); 𒌷𒀀𒉿𒅈𒈾 (-26.28)	10
sa-ra-me-u-na-r	sarameunar	aːsːa	-23.2421	aːsːa (-23.24); aːitsːi (-24.44); pata (-24.85)	10
sa-re-j	sarej	eːʃ	-9.8679	eːʃ (-9.87); paːi (-10.16); apːa (-10.16)	5
sa-re-ja	sareja	eːʃ	-13.3737	eːʃ (-13.37); paːi (-13.64); apːa (-13.66)	6
sa-sa-r	sasar	paːi	-10.1552	paːi (-10.16); apːa (-10.16); pai (-10.82)	5
sa-sa-ra	sasara	paːi	-13.6414	paːi (-13.64); apːa (-13.65); ku6 (-14.23)	6
sa-sa-ra-m	sasaram	paːi	-17.1184	paːi (-17.12); apːa (-17.12); ku6 (-17.28)	7
sa-sa-ra-ma	sasarama	ku6	-20.469	ku6 (-20.47); paːi (-20.59); apːa (-20.59)	8
sa-sa-ra-ma-n	sasaraman	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒉈𒂊𒊭𒀸 (-23.44); 𒌷𒀀𒉿𒅈𒈾 (-23.44)	9
sa-sa-ra-ma-na	sasaramana	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒉈𒂊𒊭𒀸 (-26.28); 𒌷𒀀𒉿𒅈𒈾 (-26.28)	10
sa-sa-ra-me	sasarame	ku6	-20.469	ku6 (-20.47); paːi (-20.59); apːa (-20.59)	8
sa-sa-ra-me-i	sasaramei	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒉈𒂊𒊭𒀸 (-23.44); 𒌷𒀀𒉿𒅈𒈾 (-23.44)	9
sa-sa-ra-me-i-t	sasarameit	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒉈𒂊𒊭𒀸 (-26.28); 𒌷𒀀𒉿𒅈𒈾 (-26.28)	10
sa-sa-ra-me-u	sasarameu	ekːus	-20.5832	ekːus (-20.58); pekːus (-21.31); kuis (-21.31)	9
sa-sa-ra-me-u-n	sasarameun	ekːus	-24.0885	ekːus (-24.09); pekːus (-24.79); kuit (-24.81)	10
sa-u-na	sauna	as	-11.8949	as (-11.89); aːsːa (-12.58); iːsˤaː́ (-12.59)	5
sa-u-na-k	saunak	iːsˤaː́	-14.5948	iːsˤaː́ (-14.59); as (-15.40); aːsːa (-15.52)	6
sa-u-na-ka	saunaka	iːsˤaː́	-17.0443	iːsˤaː́ (-17.04); 𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒀀𒉿𒅈𒈾 (-18.13)	7
sa-u-na-ka-n	saunakan	iːsˤaː́	-19.7268	iːsˤaː́ (-19.73); 𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒌷𒉈𒂊𒊭𒀸 (-20.71)	8
sa-u-na-ka-na	saunakana	iːsˤaː́	-22.5553	iːsˤaː́ (-22.56); 𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒀀𒉿𒅈𒈾 (-23.44)	9
se-ka-n	sekan	𒌷𒆷𒊍𒉺	-13.1999	𒌷𒆷𒊍𒉺 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒈪𒋫𒀭𒉌 (-13.20)	5
se-ka-na	sekana	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68)	6
se-ka-na-s	sekanas	𒌷𒉈𒂊𒊭𒀸	-18.1288	𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒈪𒋫𒀭𒉌 (-18.37)	7
se-ka-na-si	sekanasi	𒌷𒉈𒂊𒊭𒀸	-20.7122	𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒀀𒀝𒉌𒅖 (-21.21)	8
se-ka-na-si-s	sekanasis	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒉈𒂊𒊭𒀸 (-23.44); 𒌷𒀀𒉿𒅈𒈾 (-23.44)	9
se-ka-na-si-si	sekanasisi	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒉈𒂊𒊭𒀸 (-26.28); 𒌷𒀀𒉿𒅈𒈾 (-26.28)	10
se-ra-t	serat	ku6	-11.6293	ku6 (-11.63); ke (-12.97); uk (-12.97)	5
se-ra-te	serate	ku6	-14.7349	ku6 (-14.73); 𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68)	6
se-to-i	setoi	im	-11.8897	im (-11.89); ku6 (-12.29); peːr (-12.55)	5
se-to-i-j	setoij	eːʃ	-13.1525	eːʃ (-13.15); ara (-13.26); uru (-13.26)	6
se-to-i-ja	setoija	praː	-15.8132	praː (-15.81); eːʃ (-16.66); uru (-16.77)	7
si-i-pi	siipi	𒌷𒆷𒊍𒉺	-13.1999	𒌷𒆷𒊍𒉺 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒈪𒋫𒀭𒉌 (-13.20)	5
