linear_a_signs	linear_a_ipa	matched_word	score	top3_matches	ipa_length
e-u-na-ka-n	eunakan	poʈʈ-	-15.6851	poʈʈ- (-15.69); tʃup (-16.12); oʈ- (-16.87)	7
e-u-na-ka-na	eunakana	poʈʈ-	-17.1702	poʈʈ- (-17.17); tʃuːʈ (-18.28); tʃup (-18.93)	8
e-u-na-ka-na-s	eunakanas	poʈʈ-	-16.8694	poʈʈ- (-16.87); tʃuːʈ- (-21.11); tʃuːʈ (-21.78)	9
e-u-na-ka-na-si	eunakanasi	poʈʈ-	-19.6946	poʈʈ- (-19.69); poːr (-22.52); tʃuːʈ- (-23.95)	10
e-u-na-r	eunar	puh	-13.8528	puh (-13.85); jaːh (-14.97); koːʈ- (-14.99)	5
e-u-na-ru	eunaru	puh	-17.3337	puh (-17.33); koːʈ- (-17.81); kuːʈ- (-17.81)	6
e-u-na-ru-k	eunaruk	po	-17.5306	po (-17.53); -oːʈu (-17.56); aːʈu (-18.37)	7
e-u-na-ru-ka	eunaruka	tʃup	-19.6066	tʃup (-19.61); koː (-20.38); putʃ (-20.87)	8
e-u-na-ru-ka-n	eunarukan	koʈ-	-20.3853	koʈ- (-20.39); poʈʈ- (-22.68); tʃup (-23.11)	9
e-u-na-ru-ka-na	eunarukana	koʈ-	-23.2009	koʈ- (-23.20); poʈʈ- (-24.18); tʃuːʈ (-25.27)	10
i-da-a-u	idaau	jaɳʈ-	-11.3814	jaɳʈ- (-11.38); poʈʈ- (-12.18); aɳʈʈ- (-12.58)	5
i-da-ja	idaja	jaɳʈ-	-11.9303	jaɳʈ- (-11.93); aɳʈʈ (-13.23); putʃ (-13.27)	5
i-da-ja-j	idajaj	jaɳʈ-	-14.5279	jaɳʈ- (-14.53); poʈʈ- (-15.39); aɳʈʈ- (-16.08)	6
i-da-ja-ja	idajaja	jaɳʈ-	-17.5607	jaɳʈ- (-17.56); poʈʈ- (-18.07); aɳʈʈ (-18.86)	7
i-da-ja-s	idajas	jaɳʈ-	-14.5279	jaɳʈ- (-14.53); poʈʈ- (-15.39); aɳʈʈ- (-16.08)	6
i-i-pi-n	iipin	jaː-	-13.0846	jaː- (-13.08); jAm (-13.77); ir- (-14.24)	5
i-i-pi-na	iipina	jaː-	-15.9115	jaː- (-15.91); jAm (-16.84); jaːʈu (-17.16)	6
i-i-pi-na-m	iipinam	jaɳʈ-	-17.9069	jaɳʈ- (-17.91); jaː- (-18.85); jAm (-19.98)	7
i-i-pi-na-ma	iipinama	jaɳʈ-	-20.7214	jaɳʈ- (-20.72); jaː- (-21.88); jaːʈu (-22.57)	8
i-i-pi-na-ma-i	iipinamai	jaɳʈ-	-23.416	jaɳʈ- (-23.42); iruppaj (-24.65); muːʈʈaj (-24.78)	9
i-i-pi-na-ma-i-n	iipinamain	jaɳʈ-	-26.481	jaɳʈ- (-26.48); jaː- (-28.10); iruppaj (-28.13)	10
i-ja-re	ijare	jaːh	-11.8348	jaːh (-11.83); jaɳʈ- (-11.95); jaː- (-13.49)	5
i-ja-re-d	ijared	jaɳʈ-	-15.0501	jaɳʈ- (-15.05); jaːh (-15.34); jaː- (-16.40)	6
i-ja-re-di	ijaredi	poːr	-18.2475	poːr (-18.25); piːr (-18.25); jaɳʈ- (-18.27)	7
i-ja-re-di-j	ijaredij	jaɳʈ-	-21.5526	jaɳʈ- (-21.55); kuːr- (-21.62); poːr (-21.75)	8
i-ja-re-di-ja	ijaredija	kuːr-	-24.4469	kuːr- (-24.45); t̪ah(r) (-24.64); jaɳʈ- (-24.86)	9
i-ja-sa	ijasa	jaɳʈ-	-11.9303	jaɳʈ- (-11.93); aɳʈʈ (-13.23); putʃ (-13.27)	5
i-ja-sa-s	ijasas	jaɳʈ-	-14.5279	jaɳʈ- (-14.53); poʈʈ- (-15.39); aɳʈʈ- (-16.08)	6
i-ja-sa-sa	ijasasa	jaɳʈ-	-17.5607	jaɳʈ- (-17.56); poʈʈ- (-18.07); aɳʈʈ (-18.86)	7
i-ja-sa-sa-r	ijasasar	poʈʈ-	-19.3678	poʈʈ- (-19.37); jaɳʈ- (-20.50); jaːh (-20.68)	8
i-ja-sa-u	ijasau	jaɳʈ-	-14.5279	jaɳʈ- (-14.53); poʈʈ- (-15.39); aɳʈʈ- (-16.08)	6
i-ja-sa-u-n	ijasaun	jaɳʈ-	-17.5668	jaɳʈ- (-17.57); poʈʈ- (-18.21); aɳʈʈ- (-18.91)	7
i-ja-sa-u-na	ijasauna	jaɳʈ-	-20.7509	jaɳʈ- (-20.75); poʈʈ- (-21.21); aɳʈʈ- (-22.00)	8
i-ja-sa-u-na-k	ijasaunak	jaːʈu	-20.3316	jaːʈu (-20.33); paːʈu (-20.90); aʈʈu (-22.11)	9
i-ja-sa-u-na-ka	ijasaunaka	jaːʈu	-23.8378	jaːʈu (-23.84); paːʈu (-24.41); tʃup (-25.27)	10
i-ke-ta	iketa	-oː	-11.6354	-oː (-11.64); -aː (-11.64); -oːʈu (-11.95)	5
i-ke-ta-n	iketan	jaː-	-12.6522	jaː- (-12.65); jaɳʈ- (-13.17); oʈ- (-13.37)	6
i-ke-ta-na	iketana	jaː-	-15.115	jaː- (-15.12); jaɳʈ- (-15.98); jaːʈu (-16.07)	7
i-ke-ta-na-i	iketanai	iruppaj	-17.238	iruppaj (-17.24); jaː- (-17.95); jaɳʈ- (-18.47)	8
i-ke-ta-na-i-*301	iketanaiΘ	iruppaj	-20.7201	iruppaj (-20.72); jaː- (-20.95); jaɳʈ- (-21.48)	9
i-ke-ta-na-i-*301-t	iketanaiΘt	appa	-21.0293	appa (-21.03); peʈʈi (-23.11); iruppaj (-23.64)	10
i-ki-te	ikite	oj-	-9.1813	oj- (-9.18); oraɭu (-9.78); t̪oramp- (-10.40)	5
i-ki-te-s	ikites	jaː-	-11.9696	jaː- (-11.97); oj- (-12.29); t̪oramp- (-12.83)	6
i-ki-te-si	ikitesi	jaː-	-14.4282	jaː- (-14.43); jaːn̪ (-15.28); n̪iːr (-15.46)	7
i-ki-te-si-r	ikitesir	jaːh	-15.0985	jaːh (-15.10); jaː- (-17.26); oj- (-18.61)	8
i-ki-te-si-ra	ikitesira	jaːh	-18.605	jaːh (-18.61); koran̪k- (-19.14); jaː- (-20.26)	9
i-ki-te-t	ikitet	jaː-	-11.9618	jaː- (-11.96); oj- (-12.29); oraɭu (-12.58)	6
i-ki-te-te	ikitete	jaː-	-14.4128	jaː- (-14.41); t̪oramp- (-15.49); oj- (-15.51)	7
i-ki-te-te-r	ikiteter	jaːh	-14.8094	jaːh (-14.81); jaː- (-17.10); t̪oramp- (-18.38)	8
i-ki-te-te-re	ikitetere	jaːh	-18.3155	jaːh (-18.32); jaː- (-20.00); koran̪k- (-21.30)	9
i-ki-te-te-re-p	ikiteterep	jaːh	-21.8212	jaːh (-21.82); jaː- (-23.03); koran̪k- (-24.13)	10
i-ki-tu	ikitu	oj-	-9.1813	oj- (-9.18); oraɭu (-9.78); t̪oramp- (-10.40)	5
i-ki-tu-j	ikituj	jaː-	-11.9696	jaː- (-11.97); oj- (-12.29); t̪oramp- (-12.83)	6
i-ki-tu-ja	ikituja	jaː-	-14.4282	jaː- (-14.43); jaːʈu (-15.41); t̪oramp- (-15.42)	7
i-ki-tu-ja-s	ikitujas	t̪oramp-	-16.2775	t̪oramp- (-16.28); jaː- (-17.26); jaːʈu (-18.24)	8
i-na-i-d	inaid	jaɳʈ-	-11.9455	jaɳʈ- (-11.95); jaː- (-13.45); poːr (-13.81)	5
i-na-i-da	inaida	jaɳʈ-	-15.0299	jaɳʈ- (-15.03); jaː- (-16.31); putʃ (-16.36)	6
i-na-i-da-j	inaidaj	jaɳʈ-	-17.6263	jaɳʈ- (-17.63); poʈʈ- (-18.66); patʃ- (-19.21)	7
i-na-i-da-ja	inaidaja	jaɳʈ-	-20.6572	jaɳʈ- (-20.66); poʈʈ- (-21.33); patʃ- (-22.02)	8
i-na-i-da-ja-s	inaidajas	poʈʈ-	-22.5249	poʈʈ- (-22.52); jaɳʈ- (-23.56); patʃ- (-24.56)	9
i-na-ja	inaja	jaɳʈ-	-11.9303	jaɳʈ- (-11.93); aɳʈʈ (-13.23); putʃ (-13.27)	5
i-na-ja-r	inajar	jaːh	-14.3321	jaːh (-14.33); jaɳʈ- (-14.53); poʈʈ- (-15.39)	6
i-na-ja-re	inajare	jaɳʈ-	-17.5668	jaɳʈ- (-17.57); jaːh (-17.84); poʈʈ- (-18.21)	7
i-na-ja-re-t	inajaret	peʈʈi	-19.5293	peʈʈi (-19.53); appa (-19.87); jaɳʈ- (-20.75)	8
i-na-ja-re-ta	inajareta	kaʈ	-21.0366	kaʈ (-21.04); paːʈa- (-22.38); peʈʈi (-22.64)	9
i-na-ma	inama	jaɳʈ-	-11.9303	jaɳʈ- (-11.93); aɳʈʈ (-13.23); putʃ (-13.27)	5
i-na-ma-i	inamai	jaɳʈ-	-14.5279	jaɳʈ- (-14.53); poːr (-15.19); piːr (-15.19)	6
i-na-ma-i-n	inamain	jaɳʈ-	-17.5666	jaɳʈ- (-17.57); poʈʈ- (-18.21); poːr (-18.70)	7
i-na-ma-i-na	inamaina	jaɳʈ-	-20.7491	jaɳʈ- (-20.75); poʈʈ- (-21.21); aɳʈʈ- (-22.00)	8
i-na-ma-i-na-j	inamainaj	poʈʈ-	-22.804	poʈʈ- (-22.80); jaɳʈ- (-23.73); patʃ- (-24.57)	9
i-na-ma-i-na-ja	inamainaja	poʈʈ-	-25.6626	poʈʈ- (-25.66); jaɳʈ- (-26.89); patʃ- (-27.58)	10
i-na-ma-s	inamas	jaɳʈ-	-14.5279	jaɳʈ- (-14.53); poʈʈ- (-15.39); aɳʈʈ- (-16.08)	6
i-na-ma-si	inamasi	jaɳʈ-	-17.5668	jaɳʈ- (-17.57); piːr (-18.03); poːr (-18.03)	7
i-na-ma-si-r	inamasir	jaːh	-20.6568	jaːh (-20.66); jaɳʈ- (-20.76); poʈʈ- (-21.31)	8
i-na-ma-si-ru	inamasiru	jaɳʈ-	-24.0221	jaɳʈ- (-24.02); jaːh (-24.16); poʈʈ- (-24.52)	9
i-na-ma-si-ru-t	inamasirut	peʈʈi	-26.5054	peʈʈi (-26.51); appa (-26.88); jaɳʈ- (-27.33)	10
i-nu-i-n	inuin	jaː-	-13.4542	jaː- (-13.45); jAm (-14.21); oj- (-14.78)	5
i-nu-i-na	inuina	jaː-	-16.3112	jaː- (-16.31); jAm (-17.28); jaːʈu (-17.58)	6
i-nu-i-na-i	inuinai	jaɳʈ-	-18.356	jaɳʈ- (-18.36); jaː- (-19.27); jaːn̪ (-20.16)	7
i-nu-i-na-i-d	inuinaid	jaɳʈ-	-21.1828	jaɳʈ- (-21.18); jaː- (-22.29); kuːr- (-23.34)	8
i-nu-i-na-i-da	inuinaida	jaɳʈ-	-24.2767	jaɳʈ- (-24.28); jaː- (-25.37); jaːʈu (-26.19)	9
i-nu-i-na-i-da-j	inuinaidaj	jaɳʈ-	-27.0711	jaɳʈ- (-27.07); jaː- (-28.49); poʈʈ- (-28.69)	10
i-nu-ja	inuja	jaː-	-13.4909	jaː- (-13.49); jAm (-14.36); jaːʈu (-14.67)	5
i-nu-ja-s	inujas	jaɳʈ-	-15.4099	jaɳʈ- (-15.41); jaː- (-16.40); jAm (-17.51)	6
i-nu-ja-sa	inujasa	jaɳʈ-	-18.2244	jaɳʈ- (-18.22); jaː- (-19.41); aɳʈʈ (-19.54)	7
i-nu-ja-sa-s	inujasas	jaɳʈ-	-20.9276	jaɳʈ- (-20.93); poʈʈ- (-21.98); aɳʈʈ- (-22.38)	8
i-nu-ja-sa-sa	inujasasa	jaɳʈ-	-23.9905	jaɳʈ- (-23.99); poʈʈ- (-24.71); aɳʈʈ- (-25.19)	9
i-nu-ja-sa-sa-r	inujasasar	poʈʈ-	-26.2669	poʈʈ- (-26.27); jaɳʈ- (-27.00); jaːh (-27.19)	10
i-nwa-z	inwaz	jaɳʈ-	-12.2078	jaɳʈ- (-12.21); -aːl (-13.33); jaː- (-13.49)	5
i-nwa-za	inwaza	putʃ	-13.8504	putʃ (-13.85); jaɳʈ- (-15.02); aɲtʃ (-16.00)	6
i-nwa-za-*56	inwazaΦ	peːtʃ-	-16.5295	peːtʃ- (-16.53); patʃ- (-16.71); putʃ (-17.36)	7
i-nwa-za-*56-n	inwazaΦn	peːtʃ-	-19.3529	peːtʃ- (-19.35); patʃ- (-19.53); pitʃtʃ- (-20.16)	8
i-nwa-za-*56-ni	inwazaΦni	tʃeːr	-22.3275	tʃeːr (-22.33); peːtʃ- (-22.46); jaːn̪ (-22.46)	9
i-pi-na	ipina	jaː-	-13.333	jaː- (-13.33); jAm (-14.05); jaːʈu (-14.45)	5
i-pi-na-m	ipinam	jaɳʈ-	-15.0175	jaɳʈ- (-15.02); jaː- (-16.17); jAm (-17.14)	6
i-pi-na-ma	ipinama	jaɳʈ-	-17.8298	jaɳʈ- (-17.83); jaː- (-19.13); aɳʈʈ (-19.54)	7
i-pi-na-ma-i	ipinamai	jaɳʈ-	-20.4975	jaɳʈ- (-20.50); muːʈʈaj (-21.77); iruppaj (-21.86)	8
i-pi-na-ma-i-n	ipinamain	jaɳʈ-	-23.5549	jaɳʈ- (-23.55); poʈʈ- (-24.81); aɳʈʈ- (-25.21)	9
i-pi-na-ma-i-na	ipinamaina	jaɳʈ-	-26.748	jaɳʈ- (-26.75); poʈʈ- (-27.84); aɳʈʈ- (-28.30)	10
i-pi-na-ma-s	ipinamas	jaɳʈ-	-20.4975	jaɳʈ- (-20.50); poʈʈ- (-21.98); jaː- (-22.17)	8
i-pi-na-ma-si	ipinamasi	jaɳʈ-	-23.5549	jaɳʈ- (-23.55); muːʈʈaj (-24.62); iruppaj (-24.74)	9
i-pi-na-ma-si-r	ipinamasir	jaːh	-26.7218	jaːh (-26.72); jaɳʈ- (-26.75); poʈʈ- (-27.91)	10
i-ru-te	irute	kaː	-9.8638	kaː (-9.86); -aː (-11.64); jaː- (-12.01)	5
i-ru-te-i	irutei	kaːr	-9.8597	kaːr (-9.86); kaːj (-9.86); kaj (-10.51)	6
i-ru-te-i-d	iruteid	kaːr	-13.3647	kaːr (-13.36); kaːj (-13.36); kaj (-14.02)	7
i-ru-te-i-di	iruteidi	kaːj	-15.5001	kaːj (-15.50); kaːr (-15.50); kej (-16.84)	8
i-te-si	itesi	jaː-	-8.1096	jaː- (-8.11); jaːn̪ (-8.96); aːj (-9.18)	5
i-te-si-r	itesir	jaːh	-8.7771	jaːh (-8.78); jaː- (-10.94); jaːn̪ (-12.42)	6
i-te-si-ra	itesira	jaːh	-12.2836	jaːh (-12.28); jaː- (-13.94); jaːʈu (-15.39)	7
i-te-te	itete	jaː-	-8.0941	jaː- (-8.09); -aː (-10.95); jaːɭ (-11.06)	5
i-te-te-r	iteter	jaːh	-8.4874	jaːh (-8.49); jaː- (-10.78); ih (-13.33)	6
i-te-te-re	itetere	jaːh	-11.9935	jaːh (-11.99); jaː- (-13.68); n̪ah- (-16.75)	7
i-te-te-re-p	iteterep	jaːh	-15.4992	jaːh (-15.50); jaː- (-16.71); n̪ah- (-19.58)	8
i-tu-ja	ituja	jaː-	-8.1096	jaː- (-8.11); jaːʈu (-9.09); jaɳʈ- (-11.29)	5
i-tu-ja-s	itujas	jaː-	-10.9393	jaː- (-10.94); jaːʈu (-11.92); jaɳʈ- (-12.14)	6
i-*301-ti-j	iΘtij	jaː-	-9.1551	jaː- (-9.16); -aj (-9.18); -ar (-9.18)	5
i-*301-ti-ja	iΘtija	jaː-	-11.6123	jaː- (-11.61); jaːʈu (-12.60); ir- (-12.69)	6
i-*301-ti-ja-s	iΘtijas	jaː-	-14.4427	jaː- (-14.44); jaːʈu (-15.43); jaɳʈ- (-15.62)	7
i-*301-ti-ja-sa	iΘtijasa	jaː-	-17.4473	jaː- (-17.45); jaːʈu (-18.05); jaɳʈ- (-18.45)	8
i-*301-ti-ja-sa-s	iΘtijasas	jaː-	-20.5541	jaː- (-20.55); jaːʈu (-21.09); jaɳʈ- (-21.16)	9
i-*301-ti-ja-sa-sa	iΘtijasasa	jaː-	-23.7283	jaː- (-23.73); jaːʈu (-24.05); jaɳʈ- (-24.22)	10
i-*301-u-ja	iΘuja	jaː-	-13.4909	jaː- (-13.49); jAm (-14.36); jaːʈu (-14.67)	5
i-*301-u-ti	iΘuti	-aj	-8.7811	-aj (-8.78); -ar (-8.78); ʋeriɡ (-10.48)	5
i-*301-u-ti-n	iΘutin	-aj	-12.2883	-aj (-12.29); -ar (-12.29); jaː- (-12.65)	6
i-*301-u-ti-nu	iΘutinu	jaː-	-15.1142	jaː- (-15.11); -aj (-15.80); -ar (-15.80)	7
i-*301-u-ti-nu-j	iΘutinuj	jaː-	-17.9462	jaː- (-17.95); ir- (-19.30); -aj (-19.30)	8
i-*301-u-ti-nu-ja	iΘutinuja	jaː-	-20.9517	jaː- (-20.95); jaːʈu (-22.40); ir- (-22.52)	9
i-*301-u-ti-nu-ja-s	iΘutinujas	jaː-	-24.0589	jaː- (-24.06); jaːʈu (-25.25); jaɳʈ- (-25.60)	10
i-*301-wa-e	iΘwae	jaɳʈ-	-12.2078	jaɳʈ- (-12.21); jaː- (-13.49); jAm (-14.36)	5
i-*301-wa-e-a	iΘwaea	jaɳʈ-	-15.0194	jaɳʈ- (-15.02); aɳʈʈ (-16.33); jaː- (-16.40)	6
i-*301-wa-e-a-d	iΘwaead	jaɳʈ-	-17.6857	jaɳʈ- (-17.69); poʈʈ- (-18.67); aɳʈʈ- (-19.17)	7
i-*301-wa-e-a-di	iΘwaeadi	jaɳʈ-	-20.7427	jaɳʈ- (-20.74); poʈʈ- (-21.49); piːr (-21.52)	8
i-*301-wa-e-a-di-k	iΘwaeadik	jaːʈu	-21.0321	jaːʈu (-21.03); paːʈu (-22.97); -oːʈu (-23.03)	9
i-*301-wa-e-a-di-ki	iΘwaeadiki	jaːʈu	-24.5393	jaːʈu (-24.54); paːʈu (-26.48); -oːʈu (-26.53)	10
i-*301-wa-j	iΘwaj	jaɳʈ-	-12.2078	jaɳʈ- (-12.21); jaː- (-13.49); jAm (-14.36)	5
i-*301-wa-ja	iΘwaja	jaɳʈ-	-15.0194	jaɳʈ- (-15.02); aɳʈʈ (-16.33); jaː- (-16.40)	6
i-*301-wa-ja-a	iΘwajaa	jaɳʈ-	-17.6788	jaɳʈ- (-17.68); poʈʈ- (-18.46); aɳʈʈ (-18.54)	7
i-*301-wa-ja-a-d	iΘwajaad	poʈʈ-	-19.3918	poʈʈ- (-19.39); jaɳʈ- (-20.49); aɳʈʈ- (-21.15)	8
i-*301-wa-ja-a-di	iΘwajaadi	poʈʈ-	-22.2445	poʈʈ- (-22.24); jaɳʈ- (-23.60); muːʈʈaj (-23.62)	9
i-*301-wa-ja-a-di-k	iΘwajaadik	jaːʈu	-23.8221	jaːʈu (-23.82); paːʈu (-25.31); poʈʈ- (-25.36)	10
i-*301-wa-ja-a-j	iΘwajaaj	poʈʈ-	-19.3918	poʈʈ- (-19.39); jaɳʈ- (-20.49); aɳʈʈ- (-21.15)	8
i-*301-wa-ja-a-ja	iΘwajaaja	poʈʈ-	-22.2236	poʈʈ- (-22.22); jaɳʈ- (-23.59); aɳʈʈ- (-24.08)	9
i-*301-wa-ja-j	iΘwajaj	jaɳʈ-	-17.6857	jaɳʈ- (-17.69); poʈʈ- (-18.67); aɳʈʈ- (-19.17)	7
i-*301-wa-ja-ja	iΘwajaja	jaɳʈ-	-20.7375	jaɳʈ- (-20.74); poʈʈ- (-21.37); aɳʈʈ- (-21.98)	8
i-*301-wa-ja-ja-a	iΘwajajaa	poʈʈ-	-22.7698	poʈʈ- (-22.77); jaɳʈ- (-23.72); aɳʈʈ- (-24.45)	9
i-*301-wa-ja-ja-d	iΘwajajad	poʈʈ-	-22.8165	poʈʈ- (-22.82); jaɳʈ- (-23.72); aɳʈʈ- (-24.47)	9
i-*301-wa-ja-ja-di	iΘwajajadi	poʈʈ-	-25.6954	poʈʈ- (-25.70); jaɳʈ- (-26.89); muːʈʈaj (-27.03)	10
i-*301-wa-ja-ja-i	iΘwajajai	poʈʈ-	-22.8165	poʈʈ- (-22.82); jaɳʈ- (-23.72); muːʈʈaj (-24.05)	9
i-*301-wa-ja-ja-i-n	iΘwajajain	poʈʈ-	-25.6954	poʈʈ- (-25.70); jaɳʈ- (-26.89); aɳʈʈ- (-27.48)	10
i-*301-wa-ja-ja-j	iΘwajajaj	poʈʈ-	-22.8165	poʈʈ- (-22.82); jaɳʈ- (-23.72); aɳʈʈ- (-24.47)	9
i-*301-wa-ja-ja-ja	iΘwajajaja	poʈʈ-	-25.6698	poʈʈ- (-25.67); jaɳʈ- (-26.88); aɳʈʈ- (-27.47)	10
i-*301-wa-ja-ja-s	iΘwajajas	poʈʈ-	-22.8165	poʈʈ- (-22.82); jaɳʈ- (-23.72); aɳʈʈ- (-24.47)	9
i-*301-wa-ja-ja-sa	iΘwajajasa	poʈʈ-	-25.6698	poʈʈ- (-25.67); jaɳʈ- (-26.88); aɳʈʈ- (-27.47)	10
i-*301-wa-ja-s	iΘwajas	jaɳʈ-	-17.6857	jaɳʈ- (-17.69); poʈʈ- (-18.67); aɳʈʈ- (-19.17)	7
i-*301-wa-ja-se	iΘwajase	jaɳʈ-	-20.7427	jaɳʈ- (-20.74); poʈʈ- (-21.49); aɳʈʈ- (-22.00)	8
i-*301-wa-ja-se-k	iΘwajasek	jaːʈu	-21.0322	jaːʈu (-21.03); paːʈu (-22.97); -oːʈu (-23.03)	9
i-*301-wa-ja-se-ka	iΘwajaseka	jaːʈu	-24.5372	jaːʈu (-24.54); tʃup (-25.73); paːʈu (-26.47)	10
i-*301-wa-ja-t	iΘwajat	peʈʈi	-15.8283	peʈʈi (-15.83); appa (-16.08); jaɳʈ- (-17.68)	7
i-*301-wa-ja-tu	iΘwajatu	paːʈa-	-18.8215	paːʈa- (-18.82); peʈʈi (-19.33); appa (-19.59)	8
i-*301-wa-ja-tu-r	iΘwajatur	jaːh	-20.36	jaːh (-20.36); paːʈa- (-21.63); tʃah (-22.23)	9
i-*301-wa-ja-tu-ru	iΘwajaturu	jaːh	-23.8651	jaːh (-23.87); paːʈa- (-24.72); tʃah- (-25.08)	10
ja-a-di	jaadi	piːr	-11.4574	piːr (-11.46); poːr (-11.46); poʈʈ- (-11.90)	5
ja-a-di-k	jaadik	aʈʈu	-13.28	aʈʈu (-13.28); po (-13.33); paːʈu (-13.88)	6
ja-a-di-ki	jaadiki	poːr	-16.1928	poːr (-16.19); pokaj (-16.78); aʈʈu (-16.79)	7
ja-a-di-ki-t	jaadikit	ajja	-19.3678	ajja (-19.37); pula (-19.53); puli (-19.53)	8
ja-a-di-ki-te	jaadikite	put̪a-	-20.0893	put̪a- (-20.09); pera- (-21.21); putʃa- (-22.23)	9
ja-a-di-ki-te-s	jaadikites	put̪a-	-22.9127	put̪a- (-22.91); pera- (-24.03); putʃa- (-25.05)	10
ja-a-ja	jaaja	poʈʈ-	-11.7426	poʈʈ- (-11.74); putʃ (-12.18); aɳʈʈ (-12.55)	5
ja-di-k	jadik	po	-10.5162	po (-10.52); poːr (-12.38); puɻu (-12.58)	5
ja-di-ki	jadiki	poːr	-13.484	poːr (-13.48); pokaj (-13.97); po (-14.02)	6
ja-di-ki-t	jadikit	ajja	-16.0835	ajja (-16.08); kerri (-16.33); puli (-16.72)	7
ja-di-ki-tu	jadikitu	put̪a-	-17.2978	put̪a- (-17.30); pera- (-18.53); t̪oramp- (-19.54)	8
ja-di-ki-tu-j	jadikituj	put̪a-	-20.1213	put̪a- (-20.12); pera- (-21.35); t̪oramp- (-21.97)	9
ja-di-ki-tu-ja	jadikituja	put̪a-	-23.2263	put̪a- (-23.23); pera- (-24.45); t̪oramp- (-24.56)	10
ja-i-n-w	jainw	piːr	-13.9047	piːr (-13.90); poːr (-13.90); pot̪ (-14.65)	5
ja-i-nwa	jainwa	putʃ	-16.0669	putʃ (-16.07); poːr (-17.39); piːr (-17.39)	6
ja-i-nwa-z	jainwaz	paːl	-17.7865	paːl (-17.79); poʈʈ- (-18.64); patʃ- (-18.89)	7
ja-i-nwa-za	jainwaza	putʃ	-19.1601	putʃ (-19.16); pitʃtʃ- (-19.44); pin̪tʃtʃar (-20.31)	8
ja-i-nwa-za-*56	jainwazaΦ	pitʃtʃ-	-18.9162	pitʃtʃ- (-18.92); peːtʃ- (-20.64); piɻatʃtʃ- (-21.41)	9
ja-i-nwa-za-*56-n	jainwazaΦn	pitʃtʃ-	-21.7389	pitʃtʃ- (-21.74); peːtʃ- (-23.46); piɻatʃtʃ- (-24.23)	10
ja-ja-a	jajaa	poʈʈ-	-11.854	poʈʈ- (-11.85); putʃ (-12.18); aɳʈʈ (-12.32)	5
ja-ja-d	jajad	poʈʈ-	-12.169	poʈʈ- (-12.17); patʃ- (-12.62); aɳʈʈ- (-13.26)	5
ja-ja-di	jajadi	piːr	-14.5399	piːr (-14.54); poːr (-14.54); poʈʈ- (-14.99)	6
ja-ja-di-k	jajadik	paːʈu	-16.0946	paːʈu (-16.09); aʈʈu (-16.77); po (-16.84)	7
ja-ja-di-ki	jajadiki	poːr	-19.5707	poːr (-19.57); paːʈu (-19.60); aʈʈu (-20.28)	8
ja-ja-di-ki-t	jajadikit	ajja	-22.6929	ajja (-22.69); kerri (-22.81); poːr (-23.01)	9
ja-ja-di-ki-tu	jajadikitu	put̪a-	-23.5713	put̪a- (-23.57); pera- (-24.58); putʃa- (-25.55)	10
ja-ja-i	jajai	poːr	-11.7094	poːr (-11.71); piːr (-11.71); poʈʈ- (-12.17)	5
ja-ja-i-n	jajain	poʈʈ-	-14.9884	poʈʈ- (-14.99); poːr (-15.21); piːr (-15.21)	6
ja-ja-i-n-w	jajainw	poʈʈ-	-18.0848	poʈʈ- (-18.08); patʃ- (-18.55); poːr (-18.72)	7
ja-ja-i-nwa	jajainwa	poʈʈ-	-21.1947	poʈʈ- (-21.19); patʃ- (-21.75); putʃ (-21.98)	8
ja-ja-i-nwa-z	jajainwaz	poʈʈ-	-22.8104	poʈʈ- (-22.81); paːl (-23.76); patʃ- (-24.33)	9
ja-ja-i-nwa-za	jajainwaza	pitʃtʃ-	-25.2873	pitʃtʃ- (-25.29); putʃ (-25.41); poʈʈ- (-25.66)	10
ja-ja-j	jajaj	poʈʈ-	-12.169	poʈʈ- (-12.17); patʃ- (-12.62); aɳʈʈ- (-13.26)	5
ja-ja-ja	jajaja	poʈʈ-	-14.8095	poʈʈ- (-14.81); putʃ (-15.39); patʃ- (-15.42)	6
ja-ja-ja-w	jajajaw	poʈʈ-	-15.9209	poʈʈ- (-15.92); patʃ- (-17.85); aɳʈʈ- (-18.35)	7
ja-ja-ja-wa	jajajawa	poʈʈ-	-18.7531	poʈʈ- (-18.75); patʃ- (-20.84); aɳʈʈ- (-21.31)	8
ja-ja-s	jajas	poʈʈ-	-12.169	poʈʈ- (-12.17); patʃ- (-12.62); aɳʈʈ- (-13.26)	5
ja-ja-sa	jajasa	poʈʈ-	-14.8095	poʈʈ- (-14.81); putʃ (-15.39); patʃ- (-15.42)	6
ja-ja-sa-s	jajasas	poʈʈ-	-15.9209	poʈʈ- (-15.92); patʃ- (-17.85); aɳʈʈ- (-18.35)	7
ja-ja-sa-sa	jajasasa	poʈʈ-	-18.7531	poʈʈ- (-18.75); patʃ- (-20.84); aɳʈʈ- (-21.31)	8
ja-ja-sa-sa-r	jajasasar	poʈʈ-	-21.1239	poʈʈ- (-21.12); patʃ- (-23.66); pitʃtʃ- (-23.74)	9
ja-ja-sa-sa-ra	jajasasara	poʈʈ-	-24.1005	poʈʈ- (-24.10); pitʃtʃ- (-26.68); patʃ- (-26.76)	10
